,Source,Unit,Bedroom,Bathroom,Gross Price,Net price,Sqft,Floor,Image source,Address,Borough,City,State,Building Name,Neighborhood,Status,Amenity,Description,Availability,Floor_plan,Date_present,Created At,Updated At,Closing Date
95,https://www.compass.com/listing/8-jordan-avenue-jersey-city-nj-07304/1008015881970270865/,,2,1,2200,,,,,"8 Jordan Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,8 Jordan Ave,McGinley Square,Rental,Air Conditioning; Stainless Steel Appliances; ,"Welcome to your next jersey city 2 bed 1 bath rental opportunity ! This amazingly located rental has exactly what you have been seeking for! This 1st fl unit welcomes you to an open layout living room a beautiful kitchen with stainless steel appliances, 2 spacious bedrooms and 1 full bath! Its location is incomparable! You get the benefit of being within blocks of major NY/NYC transportation, shopping, banks, restaurants, and so much more! Schedule a private tour today to see your next available Jersey City apt!",,8 Jordan Ave_,0,25-03-2022,25-03-2022,
96,https://www.compass.com/listing/303-newark-avenue-unit-2-jersey-city-nj-07302/1008953287985432769/,2,2,1,1950,,650,,,"303 Newark Ave, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,303 Newark Ave,The Village,Rental,Air Conditioning; Laundry; Stainless Steel Appliances; Washer / Dryer in Unit; ,"Half broker fee Prime location! This newly renovated 2 bedrooms is perfect for a work at home situation. Allocate one bedroom to a working office. Located just minutes from the Newark Avenue Pedestrian plaza, this unit is in the heart of Downtown Jersey City. Stainless steel appliances, new kitchen with quartz countertops and in unit laundry make this a perfect place to call home. Schedule your appointment today to see this apartment!",,303 Newark Ave_2,0,25-03-2022,25-03-2022,
97,https://www.compass.com/listing/1100-maxwell-lane-unit-1007-hoboken-nj-07030/1008853825946867777/,1007,1,1.5,4350,,942,10,,"1100 Maxwell Ln, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,1100 Maxwell Ln,Maxwell Place,Rental,Air Conditioning; Breakfast Bar; California Closet; Chef's Kitchen; Concierge; Doorman; Dryer; Elevator; Floor to Ceiling Windows; Gym; High Ceilings; Laundry in Building; No Pets; Playroom; Pool; Private Outdoor Space; Resident's Lounge; Walk-in Closet; Washer; Washer / Dryer in Unit; ,"An exceptional, over-sized high floor one-bedroom and 1.5 bathroom home in the luxurious Maxwell Place condominium complex. This sunlit south -facing 942 sq ft home features an open and flexible layout, a generously proportioned living space, floor to ceiling windows, in-unit washer dryer, a modern kitchen, custom motorized blinds and custom California closets, high ceilings, and hardwood flooring. The professional chef’s kitchen includes espresso cabinetry, breakfast bar, quartz countertops, marble tile backsplash, and Viking and Bosch appliances. This sleek kitchen is designed for entertaining and flows seamlessly into the spacious living and dining area. The king-sized bedroom offers the same south-facing views as the living room, includes motorized blackout window shades, extra-large custom California walk-in closets, and a beautifully designed en-suite bathroom. Maxwell place is a full service, waterfront community with unparalleled amenities including a 24-hr concierge, shuttle to PATH, fitness center including a spin cycle & yoga room, 2 pools, residents' lounge, theater, Jacuzzi, children's playrooms, and rooftop gardens with NYC views and BBQ grills. HOA includes gas and water. Sorry no pets allowed",,1100 Maxwell Ln_1007,0,25-03-2022,25-03-2022,
98,https://www.compass.com/listing/895-montgomery-street-jersey-city-nj-07306/1009233702616901985/,,3,2,2500,,,,,"895 Montgomery St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,895 Montgomery St,McGinley Square,Rental,Air Conditioning; Brownstone; Exposed Brick; Hardwood Floors; Laundry in Building; Parking Included; ,"Looking for a new place to call home? Look no further! Move into this spacious single family Brownstone and enjoy 3 levels of living space. Featuring 3 bedrooms, two of which has bonus lofts, original hardwood floors, exposed brick walls, 2 full baths and a private backyard for entertaining. Conveniently located minutes away from Journal Square Transportation HUB, less than 10 minutes to Grove Street HUB, Exchange Place, easily accessible to NJ Turnpike, Routes 1&9, 78 and 95.",05/01/2022,895 Montgomery St_,1,25-03-2022,25-03-2022,
99,https://www.compass.com/listing/35-poplar-street-unit-2l-jersey-city-nj-07307/1007350190996350265/,2L,2,2,2375,,700,2,,"35 Poplar St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,35 Poplar St,The Heights,Rental,Air Conditioning; Dishwasher; Dryer; Granite Kitchen Counter; Hardwood Floors; High Ceilings; Stainless Steel Appliances; Washer; Washer / Dryer in Unit; ,"Located on a quiet block in the sought after Jersey City Heights w/ Central Avenue and Washington Park only steps away, welcome home to this beautifully renovated 2 bedroom, 2 full bathrooms flooded with natural light from the 8 windows strategically placed throughout. 35 Poplar features an open concept living room and kitchen with granite countertops, subway tile backsplash, stainless steel appliances and hardwood floors throughout. Other features includes high ceilings with fans afixed in the living room and bedrooms, in-unit washer, dryer and dishwasher. All this with the Heights' best shopping, dining, art galleries, parks and easy transportation into Hoboken, Downtown Jersey City and/ or direct bus to NYC.",,35 Poplar St_2L,0,25-03-2022,25-03-2022,
100,https://www.compass.com/listing/99-hudson-street-unit-2101-jersey-city-nj-07302/1008797524386194313/,2101,1,1,4200,,839,21,,"99 Hudson St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,99 Hudson St,Colgate Center,Rental,Air Conditioning; Business Center; Cabana; Concierge; Corner Unit; Disposal; Doorman; Dryer; Elevator; Full-Service Building; Game Room; Gym; Hot Tub; No Pets; Playground; Playroom; Pool; River Views; Sauna; Screening Room; Washer; Washer / Dryer in Unit; ,"Available now. Make this brand new, most desirable 01-line home in the iconic 99 Hudson to enjoy world-class luxury. This corner unit features double exposures (NE + NW) with oblique Manhattan and Hudson River views, multiple floor-to-ceiling windows (even in the kitchen) taking in abundant natural light all day long, 5\"" wide oak flooring throughout, energy-efficient heating and cooling system with individual climate controls, top-of-the-line appliances, Bosch washer and dryer in unit, and generous living and storage space (839 Sq. Ft.). Other premiere finishes and fixtures include custom Italy-imported high-glass white lacquer cabinetry, full height quartz stone tile backsplash and waterfall island with Quartz stone countertop, Italy-manufactured vented hood, SS fixtures by Kohler and garbage disposal unit in the kitchen, and imported ceramic flooring and wall tiles, custom wood vanity with ceramic countertop, and rainwater shower heads by Kohler in the bathroom. 99 Hudson is a full-service building featuring 24-hr concierge and on-site management and super. 65,000 sq. ft. of amenity space features expansive 80’ x 50’ swimming pool with cabanas, multiple grilling stations, Al Fresco dining spaces, spacious landscaped lawn, kids’ playground, outdoor dog run, a 3,800 Sq Ft fitness center, resident lounge, library and dining spaces, demo kitchen, game room, screening room, business center, children’s playroom, golf simulator, hot tub and sauna, etc. This superb location is conveniently located blocks from PS 16, multiple parks, shopping and dining. Whole Foods will open three blocks away in 2022. Ferry to NYC, Exchange Place PATH stations, and the Harborside Light Rail Station are at doorstep. Parking is available for rent from owners of the building. No smoking. No pets.",,99 Hudson St_2101,0,25-03-2022,25-03-2022,
101,https://www.compass.com/listing/133-wayne-street-unit-1-parlor-jersey-city-nj-07302/1007536689926560441/,1 PARLOR,0,1,2100,,600,,,"133 Wayne St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,133 Wayne St,Van Vorst Park,Rental,Dishwasher; Hardwood Floors; High Ceilings; No Pets; Renovated Kitchen; Washer / Dryer in Unit; ,"Over Sized Studio apartment located on a quiet tree-lined block in the Historic Van Vorst Park Neighborhood...just a few blocks to the Grove Street Path Train! Charming Brick Row...features many original details including hardwood floors, moldings & high ceilings. Flowing space with tons of natural sunlight throughout. Renovated kitchen with maple wood cabinets, Staron counter tops, a dishwasher and Free use of washer/dryer. Featuring a updated bathroom with subway tiles. The Heat & Hot Water is included in the rent. Sorry, No pets & No smoking.",,133 Wayne St_1 PARLOR,0,25-03-2022,25-03-2022,
102,https://www.compass.com/listing/2-2nd-street-unit-1208-jersey-city-nj-07302/1008719814646363825/,1208,1,1,3200,,869,12,,"2 2nd St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,2 2nd St,Hudson Exchange,Rental,Air Conditioning; Dishwasher; Doorman; Dryer; Elevator; Garage; Gym; Microwave; Parking Included; Pool; Range; Refrigerator; Sauna; Screening Room; Soaking Tub; Stainless Steel Appliances; Valet Parking; Washer; Washer / Dryer in Unit; ,"Luxury on the Hudson River waterfront! This gorgeous one bedroom at Crystal point offers incredible Floor-to-ceiling windows allowing light to flood the fully open floor plan and provide breathtaking views of the Jersey City skyline. The living room, dining area and kitchen are perfectly designed to allow for optimal entertaining. The state-of-the-art kitchen offers stainless steel appliances including a refrigerator, microwave and a brand new dishwasher and gas range. The massive bedroom also offers floor-to-ceiling windows with Hunter Douglas blinds included and an abundance of closet space for all of your storage needs. A gorgeous full bath with a custom double vanity, a luxurious soaking tub and separate glass-enclosed standing shower completes this space. The home boast a new in unit washer and dryer and has been fully repainted. The building itself offers a variety of conveniences, with a 24-hour doorman, valet parking, and an on-site gym, lounge and screening room, as well as a stunning outdoor pool, and a cozy on-site sauna and Jacuzzi. Located right on the water and just around the corner from the Exchange Place, Newport Path and Grove street PATH stations along with Harborside Light Rail and Minutes away from Jersey City’s “restaurant row” with popular dining options like Porta, Razza and Talde, the Newport Mall, ShopRite and more to help you run errands with ease. (photos are of similar unit)",05/01/2022,2 2nd St_1208,1,25-03-2022,25-03-2022,
103,https://www.compass.com/listing/35-waldo-avenue-unit-1-jersey-city-nj-07306/1007146384404474161/,1,2,1,1995,,,,,"35 Waldo Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,35 Waldo Ave,Hilltop,Rental,Air Conditioning; Hardwood Floors; Laminate Floors; Laundry; Laundry in Building; Parking Included; Pet Friendly; Private Outdoor Space; Renovated Kitchen; Stainless Steel Appliances; Washer / Dryer in Unit; ,"RENOVATED 2 Bedroom 1 Bathroom Apartment For Rent! -Renovated Kitchen with New Stainless Steel Appliances -Laundry accessible -Beautiful Quartz Countertops and Sleek Cabinetry -Hardwood floors and luxury laminate floors throughout the entire unit -Great sized bedrooms with a well thought out layout  -Spacious open concept with a large living room and dinning section -A short driving distance from NY and efficient commute from NJ -Pet Friendly -An exclusive parking space is optional, $150 per month  Located at 35 Waldo Ave, Jersey City, NJ 07306. NYC in MINUTES and short distance to several small to large sized brand stores and restaurants located nearby! The property is within mins walking distance to JSQ path and downtown jersey with beautiful view of NY and a large shared backyard and patio.",,35 Waldo Ave_1,0,25-03-2022,25-03-2022,
104,https://www.compass.com/listing/35-waldo-avenue-unit-2-jersey-city-nj-07306/1007172901147369289/,2,3,1,2850,,,,,"35 Waldo Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,35 Waldo Ave,Hilltop,Rental,Air Conditioning; Hardwood Floors; Laundry; Laundry in Building; Parking Included; Pet Friendly; Private Outdoor Space; Renovated Kitchen; Stainless Steel Appliances; Washer / Dryer in Unit; ,"RENOVATED 3 Bedroom 1 Bathroom Apartment For Rent! -Renovated Kitchen with New Stainless Steel Appliances -Laundry accessible -Beautiful Quartz Countertops and Sleek Cabinetry -Hardwood floors throughout the entire unit -Great sized bedrooms with a well thought out layout  -Spacious open concept with a large living room and dinning section -A short driving distance from NY and efficient commute from NJ -Pet Friendly -An exclusive parking space is optional, $150 per month  Located at 35 Waldo Ave, Jersey City, NJ 07306. NYC in MINUTES and short distance to several small to large sized brand stores and restaurants located nearby! The property is within mins walking distance to JSQ path and downtown jersey with beautiful view of NY and a large shared backyard and patio.",,35 Waldo Ave_2,0,25-03-2022,25-03-2022,
105,https://www.compass.com/listing/105-8th-street-unit-101-hoboken-nj-07030/1008745602820910625/,101,2,2,3300,,1156,1,,"105 8th St, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,105 8th St,Southeast Hoboken,Rental,Air Conditioning; Eat-in Kitchen; Private Outdoor Space; Private Yard; Washer / Dryer in Unit; ,"Welcome home to this bright midtown 2-bedroom duplex that is steps to Washington Street with a private yard. This 1156sqft duplex 2 bedrooms + small office / 2 bath home offers its own 300sqft private yard with pavers that feels more like a home than your average condo! Some of the features of the home are a large eat-in kitchen, an in-unit washer/dryer, bedrooms on opposite sides, and a ton of extra storage. Long day at work and you want to relax in a quiet place, or if you have friends and family over for a BBQ just step out from your kitchen into your private yard with an electric awning. Come and see this well-laid-out home in an ideal location of Hoboken. 1 & 1/2month security deposit. Available for May 1st 2022",05/01/2022,105 8th St_101,1,25-03-2022,25-03-2022,
